UserID,1,2,3,4,5,6,7,8,9,10,11,12,90,91,92,93,94,95,96,97,98,99,100,101,102,103
952,24,Male,United Kingdom,-1,0,Yes,1,26-100,0,Don't know,No,No,Maybe,No,Often,No,Yes,No,No,Somewhat easy,Yes,Some of them,Yes,Maybe,Yes,-1
953,61,Male,South Africa,-1,1,No,1,1-5,1,No,Don't know,No,Maybe,No,Sometimes,Yes,No,No,No,Very difficult,Yes,Some of them,Yes,Maybe,Yes,-1
954,36,Female,United States,Washington,0,Yes,1,6-25,1,Don't know,Don't know,No,Maybe,Don't know,Rarely,No,No,No,Don't know,Don't know,Yes,Some of them,No,No,No,-1
955,38,Male,United States,Tennessee,0,No,0,6-25,1,No,Yes,Maybe,No,Don't know,-1,No,No,No,No,Don't know,Maybe,Some of them,Yes,Maybe,No,Some of these should not be required.
956,33,Male,Germany,-1,0,Yes,1,26-100,1,Don't know,Yes,Yes,No,Yes,Often,No,Not sure,Yes,No,Somewhat easy,No,Some of them,Yes,Yes,No,-1
957,30,Male,United States,Washington,0,Yes,0,More than 1000,0,Don't know,Don't know,No,Maybe,No,Never,No,No,No,Don't know,Don't know,Yes,No,No,No,No,-1
958,34,Male,Netherlands,-1,1,Yes,1,1-5,1,Yes,Yes,No,No,Yes,Rarely,Yes,Yes,Yes,Yes,Very easy,No,Yes,Some of them,Maybe,No,"Though I'm in the Netherlands, and chose that country from the list, quite some questions are strongly geared towards the US. Over here, people don't need benefits from their employer, because we pay enough taxes for the government to pay for treatment of any physical or mental condition. We don't need employer approval for medical leave; that's something a qualified medical professional decides (and while on leave, we still get paid our salaries, something the employer can get insurance for). I answered ""yes"" to questions about these things, meaning ""it's covered"", not ""it's covered by my employer""."
959,26,Male,United States,California,0,No,1,More than 1000,1,Yes,Don't know,No,No,No,Rarely,No,Not sure,Don't know,Don't know,Don't know,No,Some of them,Some of them,Maybe,No,-1
960,33,Male,United Kingdom,-1,0,No,0,More than 1000,1,Don't know,Don't know,Maybe,No,Don't know,-1,No,Not sure,Don't know,Don't know,Don't know,No,Some of them,Yes,Maybe,No,-1
961,32,Male,United Kingdom,-1,0,No,0,6-25,1,Don't know,Don't know,No,No,No,-1,No,No,No,No,Very easy,No,No,Yes,Maybe,No,-1
962,25,Male,Germany,-1,1,No,0,6-25,1,No,Yes,Yes,No,Yes,Sometimes,Yes,Yes,No,No,Somewhat easy,No,Some of them,Yes,Yes,No,-1
963,35,Male,Germany,-1,1,No,1,26-100,0,Don't know,Don't know,No,Maybe,Don't know,Sometimes,Yes,No,No,No,Somewhat difficult,Yes,Yes,No,Maybe,No,-1
964,24,Male,United Kingdom,-1,1,Yes,0,1-5,1,Don't know,Don't know,No,No,Don't know,Often,Yes,Not sure,No,No,Don't know,Maybe,Some of them,Some of them,Maybe,No,-1
965,55,Male,United Kingdom,-1,0,No,1,More than 1000,0,Yes,Don't know,No,Maybe,No,Often,No,Yes,Yes,Yes,Somewhat easy,Yes,No,Some of them,Maybe,Yes,-1
966,33,Male,United Kingdom,-1,1,Yes,1,1-5,1,No,No,No,Maybe,No,Sometimes,Yes,Yes,No,No,Very difficult,Yes,Some of them,Some of them,Maybe,Yes,-1
967,26,Female,United Kingdom,-1,1,Yes,1,1-5,1,No,Don't know,No,No,Yes,Sometimes,Yes,No,No,No,Very easy,Maybe,Some of them,Yes,Maybe,No,"I am a Trans woman, and suffer from depression relating to that. I'm a contractor, so I've answered the questions as relating to my current contract."
968,25,Male,United Kingdom,-1,0,No,0,6-25,1,Don't know,Don't know,No,No,Don't know,Never,Yes,Not sure,Don't know,Don't know,Very easy,No,Yes,Yes,No,No,-1
969,45,Male,United Kingdom,-1,0,Yes,0,100-500,0,Don't know,Don't know,No,No,Don't know,Rarely,No,No,No,No,Don't know,Maybe,Some of them,No,Maybe,No,-1
970,33,Female,United Kingdom,-1,1,No,1,1-5,1,No,Yes,No,No,Don't know,Sometimes,Yes,Yes,Yes,Yes,Very easy,No,Some of them,Yes,No,No,-1
971,43,Male,United States,Michigan,0,No,0,More than 1000,1,No,Don't know,No,Maybe,No,Sometimes,Yes,Not sure,No,No,Very difficult,Yes,No,No,Maybe,Yes,-1
972,30,Male,United Kingdom,-1,1,No,1,6-25,1,No,No,No,Yes,Yes,Sometimes,No,Yes,No,No,Very difficult,Yes,No,No,No,Yes,-1
973,40,Male,United States,Indiana,0,Yes,1,6-25,1,Don't know,Don't know,No,No,Don't know,Rarely,No,Not sure,No,Don't know,Don't know,No,Yes,Yes,Maybe,No,-1
974,49,Male,United States,Georgia,0,Yes,0,More than 1000,1,Yes,Yes,No,No,Yes,Never,No,Yes,Yes,Yes,Don't know,No,Yes,Yes,No,No,Thank you for shining a light on this topic.
975,29,Male,Germany,-1,0,No,0,6-25,1,Don't know,Don't know,Maybe,No,Don't know,-1,No,Not sure,No,No,Somewhat easy,No,Some of them,Yes,Yes,No,-1
976,26,Male,Germany,-1,0,No,0,500-1000,1,Don't know,Don't know,Maybe,No,Don't know,-1,No,No,Don't know,Don't know,Don't know,No,Some of them,Some of them,Maybe,No,-1
977,38,Male,United States,Washington,0,No,0,More than 1000,1,Yes,Yes,No,Maybe,No,Never,No,Yes,Yes,Yes,Somewhat easy,Maybe,Some of them,Some of them,Maybe,Yes,-1
978,27,Male,France,-1,0,Yes,0,500-1000,0,Yes,Yes,No,Maybe,Don't know,-1,No,Yes,Don't know,No,Somewhat easy,Maybe,No,Some of them,Maybe,Yes,-1
979,26,Male,Belgium,-1,0,No,0,6-25,1,Yes,No,No,No,Don't know,Never,No,No,No,No,Somewhat easy,Maybe,No,No,No,No,-1
980,28,Male,United Kingdom,-1,0,Yes,1,26-100,1,No,Don't know,No,Maybe,No,Often,No,No,No,No,Somewhat easy,Maybe,Yes,Yes,No,No,-1
981,40,Male,United States,Maine,0,Yes,1,1-5,1,No,Don't know,No,Maybe,No,Sometimes,Yes,No,No,No,Don't know,Maybe,Some of them,Yes,Maybe,No,-1
982,37,Female,Canada,-1,1,Yes,1,1-5,1,No,Yes,Maybe,Maybe,Don't know,Rarely,Yes,Yes,No,No,Somewhat easy,Yes,Some of them,Some of them,Maybe,Yes,-1
983,34,Female,United Kingdom,-1,0,Yes,1,26-100,0,Yes,No,No,Yes,Don't know,Often,Yes,Yes,No,Yes,Somewhat easy,Yes,Some of them,No,No,No,-1
984,28,Male,United States,New York,0,Yes,1,100-500,1,Don't know,Don't know,No,No,Don't know,Often,No,Not sure,No,Don't know,Don't know,Maybe,Some of them,Some of them,Yes,No,-1
985,27,Male,Canada,-1,0,No,0,26-100,1,Yes,Yes,Maybe,No,Yes,Never,No,Not sure,Yes,No,Very easy,No,Yes,Yes,Maybe,No,-1
986,29,Male,United Kingdom,-1,0,No,1,6-25,1,No,Don't know,No,No,Yes,Sometimes,Yes,No,No,No,Very easy,No,Yes,Yes,Yes,No,-1
987,39,Female,United Kingdom,-1,0,Yes,0,500-1000,1,Don't know,Don't know,No,Yes,No,Rarely,Yes,Not sure,No,No,Somewhat difficult,Yes,No,No,No,Yes,-1
988,28,Male,United Kingdom,-1,0,No,0,6-25,1,No,No,No,No,Yes,Often,No,No,No,No,Somewhat difficult,Yes,No,No,Yes,No,-1
989,23,Male,United States,Pennsylvania,0,Yes,0,26-100,1,Yes,Yes,No,No,Don't know,Sometimes,No,Not sure,Yes,Yes,Somewhat easy,No,No,No,Maybe,No,-1
990,8,A little about you,"Bahamas, The",Illinois,1,Yes,1,1-5,1,Yes,Yes,Yes,Yes,Yes,Often,Yes,Yes,Yes,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,-1
991,38,Male,United Kingdom,-1,0,No,0,1-5,1,No,Yes,No,No,Don't know,-1,Yes,No,No,No,Somewhat easy,No,Some of them,Yes,No,No,-1
992,19,Male,United Kingdom,-1,0,No,0,6-25,1,Yes,Don't know,No,No,Yes,-1,No,No,No,Yes,Very easy,No,Yes,Yes,No,No,-1
993,30,Female,United States,Illinois,0,Yes,1,26-100,1,Yes,Yes,No,No,Yes,Sometimes,No,Yes,Yes,Don't know,Very easy,No,Some of them,No,No,No,-1
994,28,Male,United Kingdom,-1,1,No,0,1-5,1,No,Yes,No,Maybe,Yes,-1,Yes,Yes,No,No,Very easy,Maybe,No,No,No,No,-1
995,20,Male,India,-1,0,No,1,26-100,1,Don't know,Don't know,No,No,Yes,Sometimes,No,No,No,No,Don't know,Yes,No,No,Maybe,No,-1
996,35,Male,United Kingdom,-1,1,No,0,1-5,1,Don't know,Don't know,No,No,Don't know,Sometimes,No,Not sure,No,Don't know,Somewhat easy,No,Some of them,Yes,No,No,-1
997,39,Male,United States,Minnesota,0,No,1,100-500,1,Yes,Yes,No,No,Don't know,Rarely,Yes,Yes,No,No,Very easy,Maybe,Some of them,Yes,No,No,-1
998,31,Female,United States,Texas,0,Yes,0,More than 1000,0,Yes,Don't know,No,Yes,Don't know,Never,No,Not sure,No,Don't know,Don't know,Yes,No,No,No,No,-1
999,32,Male,United Kingdom,-1,0,No,0,500-1000,1,No,Don't know,No,No,Don't know,Rarely,No,No,No,No,Don't know,Yes,No,No,No,No,-1
1000,27,Male,Sweden,-1,0,No,0,6-25,1,No,Don't know,No,No,Don't know,-1,No,No,No,No,Don't know,No,No,No,No,No,-1
1001,25,Male,United States,Pennsylvania,0,Yes,1,6-25,1,Yes,Yes,Maybe,No,Don't know,Often,Yes,Yes,No,Don't know,Somewhat easy,No,Yes,Yes,Maybe,No,-1
1002,42,Male,United States,Indiana,0,Yes,1,6-25,1,Don't know,Don't know,No,No,Don't know,Sometimes,Yes,No,No,Don't know,Don't know,Maybe,Some of them,Yes,Maybe,No,-1
1003,34,Male,United States,Pennsylvania,0,Yes,1,100-500,1,Yes,Yes,Maybe,No,Don't know,Often,No,Yes,No,No,Very easy,No,Yes,Yes,Maybe,No,-1
1004,26,Female,United States,Ohio,0,No,1,26-100,1,Don't know,Don't know,Maybe,No,Don't know,Sometimes,Yes,No,No,Don't know,Don't know,Maybe,Some of them,No,Maybe,Yes,-1
1005,35,Male,United Kingdom,-1,0,Yes,1,1-5,1,No,Yes,No,Yes,Yes,Sometimes,No,Yes,No,No,Very easy,Yes,Some of them,Some of them,Maybe,Yes,-1
1006,34,Male,United Kingdom,-1,0,No,0,500-1000,1,Don't know,Don't know,No,No,Yes,Never,No,No,No,Don't know,Very easy,Maybe,Yes,Yes,No,No,-1
1007,38,Male,United States,Pennsylvania,0,Yes,1,100-500,0,Yes,Yes,Yes,No,Don't know,Sometimes,Yes,Yes,No,Yes,Very easy,No,Yes,Yes,Yes,No,While mental health is a part of our insurance program the UCR is 50% of 140% of medicare which means a solo mental health practitioner who will charge in my area $150-$180 a session will only result in a $45-$60 reimbursement and thus a very high out of pocket expense. This usage of a different schedule for UCR and often the lower rate is very hard to determine before purchasing insurance even in the new health insurance exchanges.
1008,34,Male,United States,South Dakota,0,No,0,100-500,1,Don't know,Don't know,No,No,Don't know,Sometimes,No,No,No,No,Don't know,Yes,Some of them,No,Maybe,No,-1
1009,39,Male,United States,Indiana,0,Yes,1,6-25,1,No,Yes,Maybe,No,Yes,Sometimes,Yes,Yes,No,No,Somewhat easy,No,Some of them,Yes,Yes,No,-1
1010,44,Female,United States,California,0,No,0,100-500,1,Don't know,Don't know,No,No,Don't know,-1,No,Not sure,No,No,Don't know,Yes,No,No,No,No,-1
1011,40,Male,United States,Tennessee,0,No,0,More than 1000,0,Yes,Yes,No,No,Don't know,-1,No,Yes,Yes,Yes,Don't know,Maybe,No,Yes,No,No,-1
1012,33,Female,United States,Texas,1,No,0,1-5,1,No,Yes,No,No,Yes,Never,Yes,Yes,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,No,No,-1
1013,24,Female,United States,Tennessee,0,Yes,0,More than 1000,0,Yes,Don't know,No,Maybe,No,Sometimes,No,Yes,No,Don't know,Somewhat difficult,Yes,Some of them,Some of them,No,Yes,-1
1014,38,Female,United States,Oregon,0,Yes,0,26-100,1,Don't know,Don't know,No,No,Don't know,Sometimes,Yes,Not sure,Don't know,Don't know,Don't know,No,Some of them,Yes,No,No,-1
1015,31,Male,United States,South Dakota,0,No,0,More than 1000,1,Yes,Yes,No,Maybe,Yes,Sometimes,No,Not sure,Yes,Yes,Don't know,Yes,Some of them,Some of them,Maybe,No,-1
1016,23,Male,Israel,-1,0,No,0,100-500,1,Don't know,Yes,Maybe,No,Don't know,-1,No,Not sure,No,No,Very easy,Maybe,Some of them,Yes,Yes,No,-1
1017,26,Female,United States,New York,0,No,0,6-25,1,Don't know,Don't know,No,No,Yes,-1,No,Not sure,No,No,Somewhat easy,No,Yes,Yes,Maybe,No,-1
1018,46,Female (trans),United States,Connecticut,0,No,1,More than 1000,0,Yes,Don't know,No,No,No,Often,No,Yes,Yes,Yes,Don't know,Yes,Some of them,Some of them,No,Yes,-1
1019,30,Male,United States,California,0,Yes,1,26-100,1,Yes,Don't know,No,No,Don't know,Sometimes,Yes,No,No,No,Don't know,Maybe,Some of them,No,Maybe,No,-1
1020,25,Male,United States,-1,0,No,0,26-100,1,Don't know,Don't know,No,No,Don't know,Rarely,Yes,No,No,No,Somewhat easy,Yes,Some of them,Some of them,Yes,Yes,"My work is using my brain. I do it incredibly well.

I make an effort to avoid diagnosis of anything mental health related because I am convinced it would only affect me negatively."
1021,19,Male,Canada,-1,0,No,0,26-100,1,Don't know,Don't know,No,No,No,Never,Yes,No,No,No,Somewhat easy,No,Some of them,Some of them,Maybe,No,-1
1022,30,Female,United States,Georgia,0,Yes,1,500-1000,0,Yes,Yes,No,Maybe,No,Sometimes,No,Yes,Yes,Yes,Somewhat easy,Maybe,Some of them,Some of them,No,Yes,-1
1023,32,Male,United States,Tennessee,0,No,0,6-25,1,Yes,Don't know,No,No,Yes,Never,No,Yes,Yes,Yes,Somewhat easy,No,Yes,Yes,Maybe,No,-1
1024,32,Male,United Kingdom,-1,0,No,0,6-25,1,No,Don't know,No,Maybe,Don't know,-1,No,No,No,No,Don't know,Maybe,No,No,Maybe,No,-1
1025,37,Male,United States,Indiana,0,Yes,0,26-100,1,Don't know,Don't know,No,No,No,Sometimes,Yes,No,No,No,Somewhat easy,Maybe,Some of them,Some of them,Maybe,No,"My employer is extremely easy to work with and e.g. I have enormous leeway with flex time, so I could take care of myself under that umbrella, but I don't know and don't have a history of bring up mental health at the workplace so I am cautious in that area."
1026,42,Male,United States,California,0,Yes,1,6-25,1,Don't know,Don't know,No,Maybe,Don't know,Sometimes,Yes,No,No,Don't know,Don't know,Maybe,Some of them,Some of them,No,No,-1
1027,25,Female,United States,Oregon,0,No,0,More than 1000,1,Yes,Don't know,Maybe,No,Yes,Never,No,Yes,Yes,Yes,Don't know,Maybe,Some of them,Yes,No,No,-1
1028,19,Male,United States,Indiana,0,No,0,1-5,1,Don't know,Don't know,Maybe,No,Don't know,Sometimes,No,Not sure,No,No,Don't know,No,Some of them,Yes,Maybe,No,-1
1029,40,Female,United States,Georgia,0,Yes,0,100-500,1,Yes,Don't know,No,Yes,Don't know,Never,Yes,Yes,Yes,No,Don't know,Yes,No,No,No,No,-1
1030,34,Male,United States,Indiana,0,No,0,More than 1000,0,Yes,Don't know,No,Maybe,Don't know,-1,No,Not sure,Yes,Don't know,Don't know,Maybe,Some of them,Yes,No,No,-1
1031,26,Male,United States,Minnesota,0,Yes,0,6-25,1,Don't know,Don't know,No,No,Yes,-1,No,Not sure,No,No,Don't know,No,Some of them,Yes,No,No,-1
1032,31,Male,United States,Minnesota,0,Yes,1,6-25,1,Don't know,Yes,Maybe,No,Yes,Rarely,No,Not sure,Don't know,Don't know,Don't know,No,Yes,Yes,Maybe,No,-1
1033,40,Male,United States,North Carolina,0,Yes,0,More than 1000,0,Yes,Don't know,No,Maybe,No,Sometimes,Yes,Not sure,Yes,Don't know,Don't know,Yes,Some of them,Some of them,Maybe,No,-1
1034,31,Female,United States,Florida,0,Yes,1,26-100,1,No,No,No,No,No,Often,No,No,No,No,Very difficult,Yes,No,No,Yes,Yes,-1
1035,36,Male,United States,Minnesota,0,No,0,100-500,0,Don't know,Don't know,No,Maybe,Don't know,Never,No,No,No,Don't know,Don't know,Yes,No,No,Maybe,Yes,-1
1036,35,Male,Canada,-1,0,Yes,0,6-25,1,No,Don't know,No,No,Don't know,Sometimes,Yes,Yes,No,No,Don't know,Maybe,No,Some of them,No,No,-1
1037,26,Male,Australia,-1,0,Yes,1,26-100,1,No,Yes,No,No,Yes,Sometimes,Yes,No,No,No,Don't know,No,Yes,Yes,Maybe,No,"The questions related to employer-provided health benefits are largely irrelevant to where I live, Australia, so I'd discount them."
1038,44,Male,United States,Missouri,0,No,0,More than 1000,0,Don't know,Yes,No,No,No,-1,Yes,No,Don't know,Don't know,Don't know,Yes,Some of them,No,No,No,-1
1039,34,Female,United States,California,0,No,0,1-5,1,No,Don't know,No,No,Yes,Sometimes,No,Not sure,No,No,Very easy,No,Some of them,Yes,Maybe,No,-1
1040,35,Male,United States,Oregon,0,No,0,6-25,1,No,Don't know,No,No,Don't know,-1,Yes,No,No,No,Don't know,No,No,No,No,No,-1
1041,28,Female,United States,Ohio,0,Yes,1,26-100,1,Don't know,Don't know,No,No,No,Sometimes,Yes,No,No,No,Somewhat easy,Yes,Some of them,Some of them,Maybe,No,-1
1042,33,Male,United States,New York,0,No,0,6-25,1,Yes,Yes,No,No,Yes,-1,Yes,No,Don't know,Yes,Don't know,No,Some of them,Yes,No,No,-1
1043,40,Male,United States,Wisconsin,0,Yes,1,More than 1000,1,Yes,Don't know,No,No,Don't know,Sometimes,Yes,Yes,No,Yes,Don't know,Yes,No,No,Maybe,No,-1
1044,26,Male,United States,Washington,0,No,1,6-25,1,Yes,Yes,No,No,Don't know,Sometimes,No,Yes,No,No,Don't know,Maybe,Some of them,No,Maybe,No,-1
1045,29,Female,United Kingdom,-1,0,No,1,More than 1000,0,Yes,Don't know,No,No,No,Often,No,Yes,No,No,Don't know,Maybe,Some of them,No,Yes,Yes,-1
1046,26,Female,Canada,-1,0,Yes,1,100-500,1,Yes,Yes,No,No,Don't know,Sometimes,No,Not sure,No,No,Don't know,Maybe,Some of them,No,Maybe,No,-1
1047,33,Male,Italy,-1,0,Yes,1,6-25,1,No,Don't know,No,No,Don't know,Sometimes,No,Not sure,No,No,Somewhat easy,No,Some of them,Yes,No,No,I suffered of panic attacks and agoraphobia for about 10 years.
1048,28,Male,Brazil,-1,0,Yes,0,100-500,1,No,Don't know,No,No,Don't know,Sometimes,No,No,No,No,Somewhat easy,No,Some of them,Some of them,No,Yes,-1
1049,41,Male,United States,Illinois,1,No,1,1-5,0,No,Yes,No,No,Yes,Often,Yes,Yes,Yes,Yes,Very difficult,No,Some of them,Some of them,No,Yes,-1
1050,39,Male,United Kingdom,-1,1,Yes,1,1-5,1,No,Yes,No,No,Yes,Sometimes,Yes,Yes,Yes,Yes,Somewhat difficult,No,Yes,Yes,Maybe,Yes,"These result may be a tad confusing, so a summary follows.

* Currently self-employed so employer is me :)
* Last place of employment was amazing when I first discovered I was bi-polar and helped me as long as I was there up to and including a mental health course for the whole team (although no mention why to others which was great).
* I've never had a negative reaction yet, but I know others who have.
* I've been very lucky with company I keep which is why my experience is largely good."
1051,26,Female,United States,Washington,0,Yes,1,More than 1000,1,Yes,Don't know,No,No,No,Sometimes,No,Yes,No,No,Don't know,No,Some of them,Yes,Maybe,Yes,"I should note, one of the places my employer fails with regards to mental health is that the company-paid health insurance policy does not cover trans healthcare needs."
1052,23,Female,United States,Illinois,0,Yes,0,26-100,0,No,Don't know,No,No,No,Sometimes,No,No,No,No,Somewhat difficult,Yes,No,Some of them,Maybe,No,-1
1053,35,Male,Switzerland,-1,0,Yes,1,More than 1000,1,Don't know,Yes,No,No,No,Often,No,Not sure,No,No,Very easy,No,Some of them,Some of them,Maybe,No,-1
1054,36,Male,United States,Florida,0,No,0,1-5,1,Don't know,Don't know,No,No,Don't know,Never,Yes,Not sure,Don't know,Don't know,Very easy,No,Some of them,Some of them,No,No,-1
1055,42,Male,United States,Tennessee,0,No,0,More than 1000,0,Don't know,Don't know,No,No,No,Rarely,No,No,No,Don't know,Don't know,Maybe,Some of them,No,Maybe,No,-1
1056,39,Male,United States,Washington,0,Yes,1,500-1000,1,Yes,Yes,No,No,Yes,Sometimes,No,Yes,No,Don't know,Very easy,No,Some of them,Yes,No,No,-1
1057,27,Male,United States,California,0,No,0,6-25,1,Don't know,Don't know,Maybe,No,Don't know,Never,No,No,No,Don't know,Don't know,Maybe,Some of them,Yes,Maybe,No,-1
1058,33,Male,United States,Florida,1,No,0,6-25,1,Don't know,No,No,No,Yes,Never,Yes,No,No,No,Very easy,Maybe,Some of them,Yes,Maybe,No,-1
1059,31,Male,Canada,-1,0,Yes,1,More than 1000,1,Yes,Don't know,No,No,Don't know,Often,No,Not sure,Don't know,Don't know,Don't know,Maybe,Some of them,No,Maybe,No,-1
1060,28,Female,United States,Oregon,0,No,1,6-25,1,Yes,Yes,No,No,Don't know,Rarely,No,Yes,Don't know,Yes,Very easy,No,Some of them,Some of them,Yes,No,-1
1061,29,Female,United States,New Jersey,0,No,1,More than 1000,0,Yes,Don't know,Maybe,No,Don't know,Often,Yes,No,No,No,Somewhat easy,No,Some of them,Yes,Maybe,No,-1
1062,27,Male,United States,California,0,No,1,100-500,1,Don't know,Yes,No,No,No,Sometimes,No,Not sure,No,No,Very difficult,Maybe,Some of them,No,Maybe,No,-1
1063,44,Male,United States,Florida,1,No,0,1-5,1,Don't know,Yes,No,No,Don't know,Never,Yes,No,No,No,Somewhat difficult,No,No,No,No,No,-1
1064,25,Male,United States,Utah,0,No,1,6-25,1,Don't know,Don't know,No,No,Don't know,Often,Yes,No,No,No,Somewhat easy,Maybe,Some of them,No,Maybe,No,-1
1065,24,Male,Germany,-1,0,Yes,1,6-25,1,No,Don't know,No,No,Don't know,Sometimes,No,No,No,No,Somewhat easy,Maybe,Yes,Yes,No,No,"Thank you, this is very important."
1066,25,Male,South Africa,-1,0,Yes,1,6-25,0,Don't know,Yes,No,No,No,Often,No,No,No,No,Don't know,No,Some of them,Yes,Maybe,Yes,-1
1067,34,Male,United States,New Jersey,0,No,0,6-25,1,Yes,Don't know,No,Maybe,Don't know,Never,Yes,Not sure,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,Maybe,No,-1
1068,26,Male,United States,Pennsylvania,0,No,0,More than 1000,0,Yes,Don't know,No,No,Don't know,Never,No,Yes,No,Don't know,Somewhat difficult,Maybe,No,Yes,No,No,-1
1069,48,Male,United States,Indiana,0,No,0,26-100,0,Yes,Yes,No,No,Don't know,Never,No,Yes,Yes,Yes,Don't know,Maybe,Some of them,Yes,Maybe,No,-1
1070,34,Male,Greece,-1,0,No,0,26-100,1,No,Don't know,No,Maybe,No,-1,Yes,No,No,No,Very difficult,Yes,Some of them,No,Maybe,No,-1
1071,39,Female,United States,Ohio,0,No,1,6-25,1,No,Don't know,No,Maybe,No,Sometimes,Yes,No,No,No,Don't know,Maybe,Some of them,Some of them,Maybe,No,I've never heard of a workplace that would actually allow you to call off for mental health reasons. So many places require a doctor's note for calling off sick. It's all set up to make you feel worse if you can't just suck it up. Thanks for working to change this!!!
1072,43,Male,United States,Ohio,0,No,0,More than 1000,1,Yes,Don't know,No,No,Don't know,Sometimes,Yes,Not sure,No,Yes,Don't know,Maybe,No,No,No,No,-1
1073,41,Male,United States,Illinois,0,No,0,More than 1000,1,Yes,Don't know,No,Maybe,Yes,Rarely,No,Yes,Yes,Yes,Don't know,Maybe,Some of them,No,No,Yes,-1
1074,25,Male,United States,Indiana,0,No,0,More than 1000,0,Don't know,Don't know,No,No,Don't know,Never,No,No,No,No,Don't know,No,Some of them,Yes,No,No,-1
1075,31,Male,United States,California,0,No,1,100-500,1,Yes,Don't know,No,No,No,Sometimes,No,Yes,No,No,Somewhat easy,Maybe,Some of them,No,Maybe,No,-1
1076,40,Male,United States,Washington,0,Yes,1,More than 1000,1,Yes,Yes,No,Yes,No,Sometimes,No,Yes,Yes,Yes,Don't know,Yes,No,No,Maybe,Yes,-1
1077,43,Male,United States,Virginia,1,Yes,1,1-5,1,Yes,Don't know,No,Maybe,Don't know,Sometimes,Yes,Not sure,No,Don't know,Don't know,Maybe,Some of them,Some of them,Maybe,No,This survey was tough as a self-employed individual. You may wish to discard responses from self employed people for much of your analysis.
1078,27,Female,United States,Washington,0,Yes,1,More than 1000,1,Yes,Yes,No,No,No,Often,No,Yes,Yes,Yes,Very difficult,Maybe,Yes,Some of them,Maybe,Yes,"I answered based on previous job at large technical company, where I was pushed out of my role within 3 months of disclosing diagnosis.

I had been struggling for 3 months prior to disclosure and was incredibly relieved when finally diagnosed. Growing up in a family open about mental health and also at the end of my rope, I immediately shared with management what was going on. I requested a temporary reduced workload so I could reduce anxiety. (At time I didn't know it was anxiety as took me a year to accept that the (to me) ""deserved"" stress was anxiety, caused by my core diagnosis.) When disclosing, I didn't deeply understand details of the state of my mental health; I simply knew I was so stressed out by having been unable to get myself to do work in three months that I couldn't juggle all that was currently on my plate.

It was at this point my direct manager and I began an almost daily struggle. After working on a single project and making progress (compared to 3 months before diagnosis when management didn't even know how bad I was doing), I requested increasing my workload. This was never granted; boss said I hadn't proved myself and implied I could not be trusted.

Two huge issues stick out to me from that experience:
1) Company assumes things would be better and back to 100% within months. They did not understand what one goes through when figuring out meds: things at times got worse. They did not understand how long it takes until meds are figured out: mine took two years. They most certainly would not truly understand why to this day, four years later, despite being ""stable"" I'm in counseling every other week in addition to being on meds. Rather than supporting that, it would be seen as ""oh, I'm sorry"". I was a problem to my manager because he didn't see improvements each week.
2) Accomodations.
- There was no option for me to reduce work temporarily to part-time (too complicated). Instead, they pushed me to take disability leave. I told them that wouldn't help; they told me to double-check with care providers. That required me to see a psychologist unnecessarily, as psychologist said I didn't qualify for leave. (Expensive, unnecessary appointment).
- The assistance I needed the most at work was understanding: I was open, but my manager told me to not tell my co-worker assigned to support me. That was disasterous for colleague's stress/frustration levels. He knew something was up, but was barred from asking and I was implied it was better to keep my mouth shut.
- Accommodations weren't understood by even Benefits, as they're not trained in mental health nor do they have people come in to assess how they're doing in supporting those with mental health issues. Should be no different than people coming in to assess for physical accessibility of the workplace. When in a meeting with my manager supervised by HR, I shouldn't feel like I'm asking too much of manager when requesting he put the negative critiques on the back burner and help me figure out whether I'm doing anything right. That this didn't stop him from coming into my office that same day and ""putting on my dick hat"" to yell at me for something that wasn't even my fault (he had brought in co-worker for this yelling, and turned to finish yelling at this person): FUCKING UNACCEPTABLE.

While I will never return to that company and as such took the severance package, I will NEVER agree with their legal reason for being unable to do the job: me being ""medically disqualified from this role"". I was too expensive in the short term for them; I'm not worth the cost."
1079,37,Female,United States,New Jersey,0,Yes,1,26-100,1,Yes,Don't know,No,Maybe,Don't know,Sometimes,Yes,Yes,No,Don't know,Don't know,Yes,No,No,Maybe,No,"If a man in tech is afraid of speaking up about these things, it is even worse for women in tech who are already fearful of and fighting against the stigma of incompetence.  

On the other hand, if a female in tech does not commiserate with her male coworkers on mental health problems, she will no longer be seen as a team player. It is really a catch-22 for women in STEM."
1080,32,Male,Netherlands,-1,1,No,1,1-5,1,No,Yes,No,No,No,Sometimes,No,No,No,No,Very difficult,Maybe,Some of them,Yes,Maybe,No,-1
1081,25,Male,United States,Utah,0,Yes,1,1-5,1,No,Yes,No,No,No,Often,No,Yes,No,No,Very easy,Maybe,Yes,Yes,Maybe,No,-1
